item_id,supplier_id,avg_unit_price,avg_delivery_days,rating,defect_rate,chosen
1087,2002,4.47,3,4.59,0.0,0
1086,2088,4.02,3,4.67,0.038,0
1074,2007,4.29,4,4.05,0.051,0
1092,2002,5.35,5,4.06,0.055,0
1023,2006,5.14,3,5.0,0.056,0
1087,2008,5.35,4,3.66,0.009,0
1092,2001,6.67,4,4.12,0.024,0
1074,2041,5.23,3,3.18,0.058,0
1037,2035,4.83,5,3.32,0.0,0
1021,2059,4.59,4,3.59,0.005,0
1099,2080,5.56,3,4.47,0.024,0
1029,2013,5.58,5,3.59,0.054,0
1037,2041,2.44,4,4.91,0.02,1
1082,2061,5.97,3,4.49,0.0,0
1021,2058,5.24,4,4.87,0.049,0
1014,2058,4.76,4,3.48,0.063,0
1020,2077,6.04,2,4.32,0.036,0
1001,2021,3.84,4,3.76,0.002,0
1023,2059,4.08,4,4.66,0.031,0
1002,2061,6.41,4,3.68,0.043,0
1087,2014,6.0,5,4.41,0.005,0
1060,2090,4.17,2,4.46,0.063,0
1029,2014,1.41,5,4.45,0.008,1
1051,2050,5.39,2,4.42,0.031,0
1021,2046,5.49,3,3.81,0.04,0
1060,2059,4.25,4,4.43,0.026,0
1060,2061,6.73,3,4.09,0.017,0
1037,2020,6.56,3,4.83,0.033,0
1037,2070,9.02,3,4.84,0.04,0
1074,2003,4.23,4,4.44,0.023,0
1029,2008,5.64,5,4.46,0.022,0
1099,2032,4.29,3,4.76,0.015,0
1087,2059,5.59,2,4.5,0.045,0
1086,2058,8.04,4,4.0,0.0,0
1001,2032,5.77,3,4.37,0.016,0
1001,2090,4.74,2,3.68,0.006,0
1002,2013,6.31,3,4.89,0.014,0
1087,2050,8.14,2,4.41,0.031,0
1014,2054,3.18,3,4.07,0.035,0
1086,2091,3.6,4,4.26,0.046,0
1087,2050,3.71,3,4.92,0.012,1
1099,2061,2.91,3,3.31,0.063,0
1082,2080,4.58,3,4.57,0.015,0
1037,2059,4.68,3,3.32,0.031,0
1052,2008,6.54,4,4.66,0.008,0
1051,2021,3.87,2,4.38,0.024,1
1099,2072,4.47,4,3.96,0.052,0
1086,2059,5.35,3,3.42,0.043,0
1037,2083,5.42,4,4.38,0.019,0
1086,2059,4.77,3,4.83,0.024,0
1087,2002,4.07,5,4.8,0.035,0
1071,2002,4.81,3,4.18,0.013,0
1074,2013,5.73,5,4.48,0.008,0
1074,2063,5.68,4,4.42,0.014,0
1001,2035,5.01,4,3.67,0.021,0
1099,2088,4.57,4,4.77,0.0,0
1001,2072,6.5,5,4.76,0.019,0
1052,2059,4.66,2,3.15,0.023,0
1074,2059,5.11,4,4.61,0.091,0
1082,2061,4.41,2,4.47,0.034,0
1001,2075,4.14,4,3.79,0.027,0
1071,2090,4.89,3,3.35,0.034,0
1087,2013,7.05,4,4.71,0.014,0
1051,2091,5.32,2,4.28,0.058,0
1014,2091,7.13,6,4.69,0.04,0
1082,2043,6.31,4,3.8,0.0,0
1002,2057,6.32,6,4.66,0.0,0
1082,2013,4.22,3,3.27,0.002,0
1002,2059,4.94,4,3.71,0.002,0
1014,2077,6.79,3,4.08,0.019,0
1060,2063,3.84,5,3.76,0.034,0
1021,2046,5.01,2,4.32,0.0,0
1087,2059,5.95,2,4.46,0.021,0
1014,2032,3.99,4,3.46,0.029,0
1092,2058,6.17,5,3.97,0.024,0
1074,2008,2.76,3,3.42,0.039,0
1014,2089,6.26,3,3.67,0.036,0
1086,2014,3.7,4,5.0,0.012,0
1002,2002,3.89,2,4.27,0.032,1
1021,2091,4.59,4,3.68,0.0,0
1023,2020,3.86,2,3.76,0.036,0
1087,2063,5.09,2,4.72,0.026,0
1023,2043,3.05,3,3.91,0.013,1
1071,2013,6.22,2,4.29,0.003,0
1051,2059,4.94,4,4.33,0.032,0
1037,2032,4.64,2,3.67,0.036,0
1029,2059,3.11,2,4.91,0.025,1
1014,2054,5.95,4,4.23,0.022,0
1001,2057,4.46,5,3.92,0.034,0
1074,2043,6.02,4,4.74,0.022,0
1074,2001,6.01,2,4.87,0.052,0
1014,2061,4.54,4,4.65,0.009,0
1021,2002,4.78,2,4.77,0.046,0
1023,2070,4.58,3,4.13,0.012,0
1051,2017,4.74,2,4.65,0.053,0
1020,2013,6.42,2,4.1,0.042,0
1086,2088,6.15,2,4.57,0.005,0
1023,2013,4.77,5,4.76,0.057,0
1074,2091,3.4,3,3.92,0.027,0
1060,2046,5.33,5,3.74,0.017,0
1099,2001,7.14,2,4.56,0.028,0
1087,2008,5.58,3,4.55,0.017,0
1060,2021,2.87,4,2.95,0.019,0
1092,2001,5.44,4,4.81,0.066,0
1029,2001,7.21,4,4.76,0.034,0
1023,2013,6.03,3,4.43,0.021,0
1087,2075,4.74,4,5.0,0.038,0
1074,2091,4.98,3,4.65,0.023,0
1099,2091,5.56,4,4.83,0.047,0
1002,2059,3.16,2,4.55,0.032,1
1001,2048,5.59,5,3.89,0.056,0
1020,2058,4.09,5,4.58,0.0,0
1086,2083,4.37,5,5.0,0.042,0
1074,2041,5.53,4,4.42,0.027,0
1071,2058,6.82,4,3.72,0.043,0
1029,2020,5.25,3,5.0,0.032,0
1087,2038,2.06,3,4.7,0.011,1
1087,2032,6.44,3,4.87,0.019,0
1074,2070,4.47,3,4.5,0.067,0
1014,2014,5.02,3,3.91,0.0,0
1071,2041,4.29,2,3.26,0.028,0
1029,2003,4.19,5,3.77,0.043,0
1087,2054,5.98,5,4.11,0.056,0
1060,2070,5.84,5,5.0,0.028,0
1086,2057,5.26,3,4.97,0.082,0
1074,2083,6.1,2,3.76,0.053,0
1014,2041,3.28,3,3.88,0.028,0
1087,2003,5.39,2,3.44,0.0,0
1021,2050,2.92,4,4.3,0.05,0
1037,2070,5.83,3,4.31,0.051,0
1074,2007,4.66,3,3.73,0.014,0
1029,2048,6.03,3,5.0,0.016,0
1029,2089,6.14,4,4.16,0.021,0
1099,2061,5.9,4,4.3,0.039,0
1002,2090,5.05,2,4.24,0.025,0
1051,2061,7.92,4,4.3,0.039,0
1086,2059,3.47,3,4.03,0.038,0
1002,2061,4.35,3,3.67,0.031,0
1099,2088,5.25,4,3.85,0.037,0
1087,2017,3.44,3,4.35,0.025,0
1021,2072,2.66,2,4.31,0.042,1
1099,2035,5.51,4,4.06,0.045,0
1074,2003,5.5,3,4.46,0.036,0
1087,2057,7.51,5,4.15,0.022,0
1020,2059,7.34,4,4.11,0.0,0
1037,2075,3.87,3,4.13,0.042,0
1074,2088,6.16,5,4.67,0.004,0
1087,2041,6.55,5,5.0,0.006,0
1074,2034,4.71,4,3.62,0.0,0
1014,2034,5.47,3,3.38,0.055,0
1014,2063,5.25,3,3.72,0.033,0
1001,2091,5.77,4,3.44,0.04,0
1051,2052,6.04,3,4.72,0.013,0
1029,2050,6.94,4,3.95,0.024,0
1029,2091,6.5,4,4.52,0.051,0
1092,2008,4.21,4,4.09,0.05,0
1074,2013,4.43,4,5.0,0.056,0
1087,2017,3.45,4,4.54,0.008,0
1060,2063,4.83,3,3.0,0.027,0
1023,2059,4.24,2,4.2,0.0,1
1029,2034,5.06,4,4.54,0.0,0
1074,2088,8.21,5,3.81,0.059,0
1021,2088,6.29,3,3.9,0.019,0
1001,2075,9.24,5,4.1,0.028,0
1023,2063,6.27,4,3.72,0.036,0
1001,2001,4.17,4,4.18,0.05,0
1086,2083,4.6,4,3.26,0.036,0
1020,2080,3.83,2,4.76,0.029,1
1001,2088,1.88,3,4.2,0.031,1
1021,2090,4.25,1,3.92,0.051,1
1020,2089,7.1,3,5.0,0.0,0
1029,2070,3.78,4,4.57,0.03,0
1060,2077,3.32,2,3.84,0.008,1
1052,2054,5.2,3,3.62,0.023,0
1092,2059,1.03,4,4.56,0.012,1
1052,2059,3.82,4,4.25,0.045,0
1014,2014,3.83,3,4.09,0.009,0
1099,2059,4.64,2,4.41,0.011,1
1092,2070,5.38,5,4.41,0.034,0
1082,2059,2.95,5,4.76,0.027,0
1099,2002,4.42,3,5.0,0.046,0
1052,2038,3.86,5,4.87,0.03,0
1092,2059,4.48,3,4.55,0.021,0
1087,2057,4.3,3,3.79,0.061,0
1001,2091,6.45,4,3.77,0.014,0
1074,2077,3.74,2,4.36,0.017,1
1074,2052,3.95,3,4.7,0.015,0
1087,2089,6.9,3,3.58,0.039,0
1020,2002,6.33,3,4.23,0.036,0
1023,2063,5.14,3,4.64,0.025,0
1029,2059,4.09,2,3.32,0.034,0
1014,2059,4.88,4,4.77,0.025,0
1074,2002,6.42,3,4.13,0.026,0
1086,2059,7.37,2,4.23,0.016,0
1023,2054,4.55,3,4.24,0.057,0
1099,2003,7.85,4,3.71,0.027,0
1052,2001,5.39,3,4.06,0.029,0
1051,2088,6.16,4,3.89,0.042,0
1060,2072,7.59,2,3.98,0.02,0
1020,2059,5.12,2,4.88,0.031,0
1014,2088,5.45,4,3.94,0.044,0
1074,2091,5.01,1,4.15,0.024,1
1060,2058,6.05,6,4.39,0.072,0
1020,2063,3.97,3,4.08,0.039,0
1037,2046,4.04,2,4.21,0.007,1
1071,2070,6.67,4,3.82,0.039,0
1086,2006,4.18,3,4.18,0.023,0
1087,2034,6.25,2,4.47,0.036,0
1071,2017,2.89,3,3.65,0.023,0
1052,2017,5.07,3,4.68,0.051,0
1082,2052,6.85,1,5.0,0.033,0
1020,2059,5.07,3,3.54,0.037,0
1002,2063,7.42,4,3.64,0.0,0
1086,2059,4.56,3,4.55,0.057,0
1060,2089,5.7,3,4.13,0.031,0
1029,2090,3.26,4,3.66,0.052,0
1060,2091,4.46,4,3.46,0.046,0
1001,2059,7.04,2,4.14,0.037,0
1029,2048,5.58,3,3.94,0.035,0
1092,2090,5.53,3,3.79,0.054,0
1074,2058,5.16,1,4.81,0.018,1
1001,2050,5.1,4,3.46,0.024,0
1037,2089,6.98,5,4.05,0.044,0
1051,2034,6.27,4,3.63,0.063,0
1074,2075,4.3,4,4.02,0.035,0
1082,2072,3.7,3,4.29,0.054,0
1037,2017,6.66,5,4.63,0.067,0
1052,2090,4.56,3,4.1,0.029,0
1086,2006,2.85,4,4.45,0.025,0
1037,2048,2.36,4,3.55,0.039,0
1029,2035,5.18,4,3.67,0.055,0
1020,2083,5.26,3,4.49,0.032,0
1001,2014,7.76,3,3.58,0.036,0
1020,2034,6.52,6,5.0,0.0,0
1087,2038,4.8,2,4.08,0.08,0
1037,2052,3.77,3,3.91,0.01,0
1014,2059,7.69,2,4.16,0.032,0
1023,2002,4.95,3,5.0,0.0,0
1060,2057,5.65,4,4.34,0.013,0
1051,2041,6.81,5,3.77,0.006,0
1001,2088,2.91,4,4.22,0.023,0
1002,2048,8.12,3,4.29,0.026,0
1037,2057,7.94,2,4.05,0.042,0
1020,2017,4.67,2,4.29,0.0,1
1037,2001,6.01,3,3.91,0.051,0
1092,2013,3.5,2,3.74,0.071,0
1001,2080,3.49,4,4.62,0.011,0
1071,2075,3.59,4,4.31,0.057,0
1052,2070,3.85,3,5.0,0.0,1
1060,2001,2.0,2,4.75,0.021,1
1087,2001,4.34,3,4.66,0.003,0
1002,2059,4.13,3,2.86,0.02,0
1002,2063,4.91,3,4.07,0.025,0
1092,2007,4.8,2,3.64,0.031,0
1001,2020,2.79,3,5.0,0.029,1
1086,2017,2.26,4,4.61,0.014,1
1023,2054,4.55,3,3.97,0.017,0
1029,2077,5.65,5,4.23,0.0,0
1029,2057,8.79,4,4.59,0.029,0
1002,2088,5.35,3,4.65,0.02,0
1074,2017,5.73,4,4.82,0.051,0
1086,2075,3.46,5,4.53,0.036,0
1074,2001,5.63,3,3.97,0.023,0
1087,2006,6.93,4,4.34,0.031,0
1074,2041,4.0,1,4.58,0.043,1
1051,2046,4.98,2,5.0,0.023,1
1051,2089,5.37,3,3.53,0.042,0
1001,2021,2.75,4,4.32,0.008,0
1001,2001,3.06,3,3.89,0.0,1
1023,2059,3.31,4,5.0,0.05,0
1082,2007,5.24,5,4.78,0.024,0
1087,2006,5.39,4,4.76,0.052,0
1099,2057,3.46,5,5.0,0.06,0
1060,2020,3.37,2,4.43,0.059,1
1029,2014,5.34,3,4.15,0.05,0
1074,2013,4.52,4,4.13,0.012,0
1002,2089,3.55,4,2.85,0.04,0
1099,2083,4.74,4,4.5,0.031,0
1074,2043,3.4,2,3.88,0.047,1
1023,2080,7.65,4,3.91,0.02,0
1082,2006,4.34,5,3.97,0.029,0
1087,2008,7.02,3,4.48,0.048,0
1052,2058,5.1,5,5.0,0.035,0
1099,2008,3.79,3,4.31,0.008,0
1087,2017,5.4,5,4.23,0.03,0
1074,2046,6.28,4,3.63,0.021,0
1029,2054,7.84,4,3.7,0.026,0
1023,2077,2.33,2,4.69,0.03,1
1060,2070,5.78,5,4.37,0.045,0
1071,2077,5.39,5,5.0,0.034,0
1086,2072,5.24,4,4.15,0.022,0
1020,2057,6.57,3,3.97,0.048,0
1082,2088,6.46,6,4.81,0.047,0
1023,2050,6.46,3,4.48,0.042,0
1087,2083,4.19,3,4.68,0.03,0
1092,2090,5.92,4,4.63,0.065,0
1023,2091,4.13,5,4.44,0.047,0
1051,2075,6.05,4,3.88,0.046,0
1060,2017,2.84,6,4.39,0.053,0
1037,2020,6.02,4,3.93,0.015,0
1014,2032,6.17,4,4.48,0.028,0
1074,2059,5.62,3,3.86,0.024,0
1099,2075,4.65,5,3.52,0.029,0
1037,2059,5.95,5,3.9,0.008,0
1023,2050,6.08,4,4.09,0.039,0
1037,2059,6.29,4,4.35,0.056,0
1001,2061,5.3,4,4.56,0.005,0
1037,2020,5.92,3,3.54,0.039,0
1020,2091,4.31,2,3.76,0.064,0
1052,2072,4.16,4,3.66,0.072,0
1051,2041,5.1,3,4.64,0.071,0
1001,2061,4.39,3,5.0,0.028,0
1082,2059,4.65,1,4.18,0.003,1
1037,2088,4.16,1,4.82,0.001,1
1001,2007,2.09,3,4.82,0.021,1
1086,2083,4.53,4,4.12,0.055,0
1020,2043,4.64,3,5.0,0.031,0
1092,2063,5.35,3,2.99,0.047,0
1086,2059,7.49,5,3.92,0.027,0
1051,2090,5.52,4,4.54,0.034,0
1014,2061,4.46,4,4.7,0.088,0
1023,2054,4.25,4,4.02,0.036,0
1023,2050,6.46,3,3.18,0.051,0
1029,2041,5.2,3,3.92,0.036,0
1001,2001,3.96,3,3.58,0.016,0
1014,2075,5.95,2,4.78,0.006,0
1087,2061,5.22,4,4.61,0.046,0
1087,2052,4.87,3,4.5,0.036,0
1099,2054,4.48,4,4.12,0.018,0
1074,2059,4.43,4,3.74,0.052,0
1037,2041,4.16,1,4.48,0.0,1
1021,2050,3.48,6,4.73,0.05,0
1029,2001,3.32,3,4.82,0.043,1
1074,2058,6.7,5,4.53,0.005,0
1002,2088,5.9,3,3.55,0.048,0
1071,2008,6.8,3,4.36,0.0,0
1014,2088,6.69,4,4.33,0.005,0
1074,2050,2.53,6,3.7,0.033,0
1071,2088,3.55,1,4.42,0.042,1
1074,2013,2.5,5,3.94,0.008,0
1029,2014,3.28,4,3.24,0.005,0
1021,2002,5.65,4,3.69,0.056,0
1029,2017,3.33,3,4.03,0.023,0
1086,2080,4.71,3,4.08,0.026,0
1087,2035,6.63,3,4.55,0.033,0
1021,2043,5.55,4,3.63,0.043,0
1021,2052,4.68,3,4.59,0.021,0
1051,2017,5.57,1,4.56,0.082,0
1071,2014,4.99,3,3.97,0.041,0
1014,2002,4.54,4,5.0,0.047,0
1086,2043,4.74,2,4.0,0.027,0
1086,2061,3.02,5,4.48,0.009,0
1002,2054,2.33,4,3.38,0.032,0
1001,2013,4.39,4,4.61,0.014,0
1051,2007,6.33,3,4.21,0.031,0
1074,2079,8.37,3,3.36,0.016,0
1074,2075,6.11,3,4.21,0.021,0
1023,2043,0.78,3,4.16,0.0,1
1087,2032,3.23,3,4.03,0.038,0
1087,2058,4.58,4,3.85,0.034,0
1052,2061,7.21,4,4.08,0.011,0
1099,2091,5.13,3,4.48,0.0,0
1029,2061,4.72,4,4.26,0.023,0
1020,2077,4.48,2,4.39,0.038,0
1082,2003,2.88,4,3.87,0.022,0
1082,2079,7.78,5,3.48,0.004,0
1086,2014,3.42,5,3.9,0.001,0
1082,2059,6.85,4,5.0,0.042,0
1082,2079,4.95,4,3.97,0.056,0
1037,2054,7.04,2,4.67,0.009,0
1060,2035,8.62,5,3.63,0.035,0
1071,2021,6.49,3,3.52,0.032,0
1014,2043,4.76,3,4.82,0.004,0
1052,2083,4.84,4,4.35,0.053,0
1051,2080,4.64,1,4.01,0.045,0
1087,2059,4.78,3,4.46,0.043,0
1052,2063,2.32,3,4.1,0.032,1
1037,2061,2.05,5,4.2,0.038,0
1052,2089,7.65,4,3.43,0.028,0
1074,2003,6.01,4,5.0,0.013,0
1020,2080,6.87,4,4.24,0.037,0
1001,2061,3.53,3,4.49,0.027,0
1023,2059,5.09,4,3.25,0.037,0
1029,2088,7.66,3,3.58,0.022,0
1092,2059,2.72,4,4.16,0.036,0
1002,2017,4.8,4,4.43,0.006,0
1087,2059,5.52,5,3.72,0.036,0
1001,2054,6.94,2,4.6,0.026,0
1023,2043,6.52,3,4.2,0.0,0
1020,2038,5.66,4,4.47,0.04,0
1071,2007,4.86,2,4.7,0.029,0
1001,2038,5.59,3,5.0,0.019,0
1087,2007,4.09,2,4.26,0.067,0
1051,2001,5.19,4,4.69,0.033,0
1082,2002,6.8,5,3.9,0.001,0
1029,2057,6.03,4,3.68,0.016,0
1087,2063,3.98,4,4.7,0.051,0
1037,2014,6.19,3,5.0,0.031,0
1020,2008,4.42,2,4.03,0.039,0
1074,2079,2.62,3,3.97,0.014,1
1074,2017,3.71,5,3.37,0.034,0
1037,2050,5.78,3,4.09,0.029,0
1099,2058,5.95,5,3.56,0.012,0
1052,2020,3.7,3,4.0,0.043,0
1082,2006,4.02,3,3.82,0.032,0
1099,2063,6.45,3,3.92,0.009,0
1023,2061,7.19,2,4.11,0.045,0
1021,2058,4.7,3,4.47,0.008,0
1029,2088,2.39,4,3.7,0.033,0
1029,2043,4.82,4,4.09,0.041,0
1086,2057,3.94,4,3.59,0.053,0
1074,2079,8.08,4,4.98,0.067,0
1087,2020,4.52,4,3.79,0.015,0
1023,2041,5.35,2,4.62,0.033,0
1060,2077,6.02,3,4.54,0.035,0
1060,2017,5.76,4,3.57,0.016,0
1051,2058,8.47,4,3.34,0.0,0
1002,2003,4.89,3,3.8,0.066,0
1060,2091,4.45,4,4.33,0.024,0
1001,2013,3.29,4,3.03,0.047,0
1087,2003,5.23,4,4.2,0.005,0
1074,2014,5.6,4,3.96,0.043,0
1087,2089,5.44,4,3.77,0.056,0
1092,2050,5.44,4,4.01,0.05,0
1071,2007,4.37,3,5.0,0.0,1
1020,2020,9.48,4,4.04,0.037,0
1082,2014,6.05,3,5.0,0.06,0
1052,2091,9.09,2,4.31,0.002,0
1071,2072,3.36,3,4.05,0.037,0
1087,2014,4.83,4,4.36,0.063,0
1099,2063,6.24,2,4.13,0.028,0
1087,2008,5.66,5,4.34,0.042,0
1074,2054,3.3,3,3.24,0.039,0
1051,2006,6.26,2,4.28,0.028,0
1071,2054,7.53,3,4.66,0.053,0
1037,2041,4.71,4,4.74,0.008,0
1029,2089,4.36,4,5.0,0.022,0
1087,2058,4.6,5,4.53,0.074,0
1074,2054,6.64,3,4.06,0.014,0
1087,2043,3.04,4,4.51,0.045,0
1001,2003,4.81,5,3.52,0.001,0
1021,2075,3.77,4,3.65,0.057,0
1023,2083,3.89,3,4.73,0.034,0
1074,2038,6.18,3,4.34,0.001,0
1060,2090,4.78,2,5.0,0.056,0
1087,2006,4.02,3,4.12,0.073,0
1037,2089,5.59,3,4.27,0.0,0
1023,2032,4.89,2,3.28,0.07,0
1014,2090,4.96,3,3.35,0.026,0
1087,2059,4.78,4,3.72,0.019,0
1087,2061,3.61,3,3.2,0.014,0
1074,2046,5.94,2,4.7,0.047,0
1074,2001,6.44,3,4.15,0.036,0
1023,2061,6.98,5,3.37,0.013,0
1021,2035,3.42,4,3.86,0.026,0
1099,2077,7.56,5,4.89,0.016,0
1029,2059,0.84,3,3.48,0.0,1
1021,2006,6.69,3,3.8,0.023,0
1020,2058,7.47,3,4.68,0.024,0
1051,2088,2.63,2,4.2,0.032,1
1086,2070,5.81,4,4.65,0.015,0
1074,2077,7.74,5,3.94,0.014,0
1014,2091,2.32,4,4.43,0.018,1
1020,2050,5.42,2,4.68,0.019,0
1071,2057,5.43,4,3.22,0.047,0
1014,2017,3.82,4,3.5,0.02,0
1087,2020,5.54,2,3.69,0.033,0
